date,open,high,low,close,volume
2019-01-01,20017.26805247756,20137.976995128403,19954.86312685277,20086.47903882941,2000.0
2019-01-02,20087.561566349024,20217.470246410445,20054.71023634112,20157.29305516026,2000.0
2019-01-03,20153.92127122831,20450.184894413123,20098.66975501639,20307.75124091368,2000.0
2019-01-04,20309.32080398652,20654.06866012327,20278.240628675136,20504.515824624454,2000.0
2019-01-05,20501.51046462531,20612.6194197746,20422.23353617349,20454.805592698583,2000.0
2019-01-06,20456.94764123729,20614.490792778324,20440.431081615498,20546.490239933348,2000.0
2019-01-07,20550.93552730045,20706.840275304374,20519.954021445177,20541.895901571555,2000.0
2019-01-08,20545.065212204503,20765.36757548188,20418.6574947928,20707.99358855883,2000.0
2019-01-09,20704.92829817433,20719.67268973652,20163.375671209003,20173.484502458006,2000.0
2019-01-10,20178.068937133507,20273.593921769483,20047.602901899743,20267.339227637945,2000.0
2019-01-11,20272.87126701368,20277.121628511315,20001.3945537993,20123.0184177756,2000.0
2019-01-12,20117.486935019177,20218.3590681016,20041.358361416987,20085.336603772503,2000.0
2019-01-13,20080.20059675237,20086.88874375975,19917.964449023097,20010.68841751829,2000.0
2019-01-14,20008.582027038043,20015.013725283294,19776.93895968677,19789.39946181222,2000.0
2019-01-15,19784.690156192875,19787.92205356141,19494.79772957071,19673.92790147228,2000.0
2019-01-16,19672.96678095287,19825.04610916782,19563.919879555357,19756.13416739926,2000.0
2019-01-17,19755.08595214664,19952.94876275519,19706.51153208068,19912.27940484375,2000.0
2019-01-18,19909.00774753953,20070.49691865423,19820.619564622197,19956.966118082262,2000.0
2019-01-19,19951.149279330548,19988.83163443774,19776.632005701857,19981.096468010724,2000.0
2019-01-20,19992.7653368534,20021.317158883725,19568.13178694774,19569.406694800306,2000.0
2019-01-21,19562.24391223712,19668.92374717416,19467.965355474305,19472.795273760887,2000.0
2019-01-22,19476.157429347124,19989.48438220141,19468.981777138917,19949.574186249243,2000.0
2019-01-23,19944.95987903056,19986.279037217773,19727.658680540382,19733.97999006242,2000.0
2019-01-24,19723.662522829272,19896.004629030664,19672.97570448036,19773.456168573208,2000.0
2019-01-25,19763.097004692347,19869.75479178678,19592.852769351408,19861.827602628164,2000.0
2019-01-26,19862.71400742958,20079.902215716294,19770.417471263696,19809.113026952087,2000.0
2019-01-27,19812.027428510915,19848.49877314957,19625.053849470158,19688.700296712963,2000.0
2019-01-28,19689.46085382101,19919.590105554475,19653.719503822234,19876.35149104417,2000.0
2019-01-29,19870.77929852647,19978.93502317484,19726.39835117975,19908.26288124177,2000.0
2019-01-30,19907.07882063176,20030.042093949225,19888.87778544408,19912.3580830963,2000.0
2019-01-31,19914.69487070009,19990.071546485942,19837.010059417,19957.19240016908,2000.0
2019-02-01,19954.826586315707,20219.499655053656,19914.585983589444,20183.85523223077,2000.0
2019-02-02,20183.54416221865,20215.68006051375,19738.195765690685,19871.187160395984,2000.0
2019-02-03,19869.479361290847,20037.601289245034,19832.817761770213,19989.37195857792,2000.0
2019-02-04,19989.198266079075,20036.18976797969,19865.95861902839,19951.757287122902,2000.0
2019-02-05,19956.875092474045,20184.95678912613,19855.322014136644,20154.34522593372,2000.0
2019-02-06,20156.93846826444,20259.727083782072,20074.562998753943,20174.23400042794,2000.0
2019-02-07,20160.30832611515,20299.155363063976,20059.416750426142,20254.23754219057,2000.0
2019-02-08,20246.54523720604,20270.925586184298,19747.57126921085,19748.98588953473,2000.0
2019-02-09,19744.174828966927,20163.04753137177,19696.429673144867,20120.86501838338,2000.0
2019-02-10,20122.449541786937,20133.062412234864,19892.418847261208,19903.519638167705,2000.0
2019-02-11,19900.57833857164,19947.811038539403,19689.85164919341,19747.29627212621,2000.0
2019-02-12,19748.39898393693,19825.612427648663,19672.71538137091,19674.644851934507,2000.0
2019-02-13,19673.95619660707,19888.298821529734,19603.988994155832,19770.659308930557,2000.0
2019-02-14,19763.929281706976,19769.756611583663,19573.91730688713,19644.40104857544,2000.0
2019-02-15,19645.857520448284,19652.90040571143,19349.833405330963,19391.136297889847,2000.0
2019-02-16,19383.36795647345,19527.301437883027,19234.23755610424,19468.175442819324,2000.0
2019-02-17,19465.63031280468,19549.77250255872,19291.41944263947,19465.9059739182,2000.0
2019-02-18,19471.96332847159,19773.946942371003,19467.88935265693,19726.612386154364,2000.0
2019-02-19,19721.41260940701,19776.92147112749,19522.936615795446,19758.847076415183,2000.0
2019-02-20,19756.053870575088,19906.79284485504,19655.33234187263,19660.70361036197,2000.0
2019-02-21,19664.689057739943,19947.84468115163,19611.53500767975,19915.831193319933,2000.0
2019-02-22,19922.5238032488,19922.683974561118,19642.33531520873,19662.15107268556,2000.0
2019-02-23,19666.20040626352,19691.78594280743,19422.371963291105,19519.60105026984,2000.0
2019-02-24,19524.2759828839,19728.294636697297,19520.12589206273,19719.75868878979,2000.0
2019-02-25,19714.20512119945,19717.56020122411,19435.720445539133,19456.662996935214,2000.0
2019-02-26,19458.821675795425,19775.676659193126,19412.37430525968,19761.99211533004,2000.0
