time,open,high,low,close,volume,amount
2021-01-04 09:45:00,2.92696885,2.9342318,2.91244295,2.9197059,11550590,46458358.0
2021-01-04 10:00:00,2.9197059,2.92696885,2.91244295,2.9197059,6108334,24522251.0
2021-01-04 10:15:00,2.91244295,2.9197059,2.90518,2.91244295,8180118,32809071.0
2021-01-04 10:30:00,2.91244295,2.91244295,2.89791705,2.91244295,12060533,48232593.0
2021-01-04 10:45:00,2.90518,2.91244295,2.89791705,2.90518,6816603,27270151.0
2021-01-04 11:00:00,2.91244295,2.91244295,2.89791705,2.90518,3867290,15459375.0
2021-01-04 11:15:00,2.90518,2.91244295,2.89791705,2.90518,4530340,18114130.0
2021-01-04 11:30:00,2.90518,2.92696885,2.90518,2.92696885,9262144,37199295.0
2021-01-04 13:15:00,2.9197059,2.92696885,2.91244295,2.9197059,10680573,42956392.0
2021-01-04 13:30:00,2.9197059,2.92696885,2.9197059,2.92696885,3807452,15325728.0
2021-01-04 13:45:00,2.9197059,2.92696885,2.91244295,2.92696885,5084213,20443248.0
2021-01-04 14:00:00,2.9197059,2.92696885,2.9197059,2.9197059,2791390,11237456.0
2021-01-04 14:15:00,2.9197059,2.9342318,2.9197059,2.9342318,5647894,22763616.0
2021-01-04 14:30:00,2.92696885,2.94149475,2.92696885,2.9342318,7846929,31699824.0
2021-01-04 14:45:00,2.94149475,2.94149475,2.9342318,2.9342318,4737038,19161232.0
2021-01-04 15:00:00,2.9342318,2.94149475,2.92696885,2.92696885,7080999,28615248.0
2021-01-05 09:45:00,2.91244295,2.9197059,2.89791705,2.89791705,16948410,67775758.0
2021-01-05 10:00:00,2.89791705,2.90518,2.89791705,2.89791705,8333094,33277032.0
2021-01-05 10:15:00,2.90518,2.91244295,2.89791705,2.90518,10900810,43579607.0
2021-01-05 10:30:00,2.89791705,2.90518,2.8906541,2.89791705,10373846,41392782.0
2021-01-05 10:45:00,2.90518,2.90518,2.89791705,2.89791705,4483463,17897847.0
2021-01-05 11:00:00,2.89791705,2.90518,2.89791705,2.89791705,3594006,14348064.0
2021-01-05 11:15:00,2.89791705,2.91244295,2.89791705,2.90518,5476085,21903147.0
2021-01-05 11:30:00,2.90518,2.92696885,2.90518,2.91244295,6978622,28023818.0
2021-01-05 13:15:00,2.91244295,2.9197059,2.90518,2.91244295,4853424,19461241.0
2021-01-05 13:30:00,2.91244295,2.9197059,2.90518,2.90518,2180630,8733296.0
2021-01-05 13:45:00,2.91244295,2.91244295,2.90518,2.91244295,3938450,15763456.0
2021-01-05 14:00:00,2.91244295,2.9197059,2.90518,2.90518,3934498,15775232.0
2021-01-05 14:15:00,2.91244295,2.9197059,2.90518,2.91244295,4938160,19805024.0
2021-01-05 14:30:00,2.90518,2.9197059,2.90518,2.91244295,5268150,21147200.0
2021-01-05 14:45:00,2.9197059,2.92696885,2.91244295,2.9197059,9270049,37261744.0
2021-01-05 15:00:00,2.9197059,2.92696885,2.91244295,2.9197059,6125204,24634976.0
2021-01-06 09:45:00,2.94149475,2.9778095,2.9342318,2.97054655,59204107,241186908.0
2021-01-06 10:00:00,2.97054655,2.97054655,2.95602065,2.95602065,16377210,66816772.0
2021-01-06 10:15:00,2.95602065,2.97054655,2.95602065,2.9632836,12603690,51422240.0
2021-01-06 10:30:00,2.9632836,2.97054655,2.95602065,2.97054655,7638570,31197152.0
2021-01-06 10:45:00,2.97054655,2.97054655,2.9632836,2.97054655,7707650,31480832.0
2021-01-06 11:00:00,2.9632836,2.97054655,2.95602065,2.95602065,6573363,26831040.0
2021-01-06 11:15:00,2.95602065,2.97054655,2.95602065,2.9632836,4438175,18119920.0
2021-01-06 11:30:00,2.9632836,2.97054655,2.9632836,2.9632836,5245080,21438672.0
2021-01-06 13:15:00,2.9632836,2.9778095,2.9632836,2.9778095,10066977,41173344.0
2021-01-06 13:30:00,2.97054655,2.9778095,2.9632836,2.97054655,4508222,18443136.0
2021-01-06 13:45:00,2.97054655,2.9778095,2.9632836,2.97054655,6278690,25708304.0
2021-01-06 14:00:00,2.97054655,2.9778095,2.9632836,2.9632836,8527433,34869200.0
2021-01-06 14:15:00,2.97054655,2.9778095,2.9632836,2.9632836,6565740,26844288.0
2021-01-06 14:30:00,2.97054655,2.9778095,2.9632836,2.97054655,6001430,24556640.0
2021-01-06 14:45:00,2.97054655,2.9778095,2.97054655,2.97054655,7237340,29630288.0
2021-01-06 15:00:00,2.97054655,2.98507245,2.97054655,2.98507245,14920813,61194640.0
2021-01-07 09:45:00,2.98507245,2.98507245,2.9632836,2.97054655,22779480,93265694.0
2021-01-07 10:00:00,2.97054655,2.9923354,2.97054655,2.9778095,15975648,65570587.0
2021-01-07 10:15:00,2.9778095,2.98507245,2.97054655,2.9778095,8368655,34316818.0
2021-01-07 10:30:00,2.9778095,2.98507245,2.97054655,2.97054655,10176830,41699062.0
2021-01-07 10:45:00,2.97054655,2.9778095,2.9632836,2.97054655,17693370,72336799.0
2021-01-07 11:00:00,2.97054655,2.98507245,2.9632836,2.98507245,13558033,55489472.0
2021-01-07 11:15:00,2.98507245,2.9923354,2.9778095,2.9923354,8073811,33189712.0
2021-01-07 11:30:00,2.98507245,2.99959835,2.98507245,2.9923354,9201198,37911696.0
2021-01-07 13:15:00,2.9923354,2.99959835,2.9778095,2.98507245,8910040,36655424.0
2021-01-07 13:30:00,2.98507245,2.9923354,2.97054655,2.9778095,11870310,48699152.0
2021-01-07 13:45:00,2.9778095,2.98507245,2.9632836,2.9778095,10342181,42332368.0
2021-01-07 14:00:00,2.97054655,2.98507245,2.97054655,2.9778095,8177660,33501168.0
2021-01-07 14:15:00,2.9778095,2.98507245,2.9632836,2.97054655,9772720,40050144.0
2021-01-07 14:30:00,2.9632836,2.9778095,2.9632836,2.97054655,8438550,34482368.0
2021-01-07 14:45:00,2.97054655,2.98507245,2.9632836,2.98507245,8757058,35857376.0
2021-01-07 15:00:00,2.97054655,2.9923354,2.97054655,2.9923354,12641210,51994000.0
2021-01-08 09:45:00,3.0213872,3.0649649,3.01412425,3.0359131,67556349,283014496.0
2021-01-08 10:00:00,3.0359131,3.04317605,3.0213872,3.04317605,14058958,58750992.0
2021-01-08 10:15:00,3.04317605,3.050439,3.0359131,3.04317605,9456790,39596592.0
2021-01-08 10:30:00,3.04317605,3.04317605,3.02865015,3.0359131,7739520,32347984.0
2021-01-08 10:45:00,3.0359131,3.04317605,3.02865015,3.0359131,6180821,25804416.0
2021-01-08 11:00:00,3.0359131,3.0359131,3.0068613,3.0068613,13822209,57485744.0
2021-01-08 11:15:00,3.0068613,3.0213872,3.0068613,3.01412425,5914210,24568448.0
2021-01-08 11:30:00,3.01412425,3.0213872,3.01412425,3.01412425,4100421,17040480.0
2021-01-08 13:15:00,3.0213872,3.02865015,3.0068613,3.0213872,7383338,30680112.0
2021-01-08 13:30:00,3.0213872,3.02865015,3.0213872,3.02865015,4895844,20389872.0
2021-01-08 13:45:00,3.02865015,3.0359131,3.0213872,3.02865015,6825570,28490320.0
2021-01-08 14:00:00,3.02865015,3.0359131,3.02865015,3.0359131,4650673,19418320.0
2021-01-08 14:15:00,3.02865015,3.0359131,3.0213872,3.02865015,6546555,27288832.0
2021-01-08 14:30:00,3.02865015,3.04317605,3.0213872,3.0359131,9704170,40546592.0
2021-01-08 14:45:00,3.04317605,3.04317605,3.0359131,3.0359131,9807301,41049840.0
2021-01-08 15:00:00,3.04317605,3.04317605,3.0359131,3.04317605,10365169,43397040.0
2021-01-11 09:45:00,3.04317605,3.04317605,3.0068613,3.01412425,40259392,167557524.0
2021-01-11 10:00:00,3.01412425,3.02865015,3.0068613,3.0213872,18286251,75935493.0
2021-01-11 10:15:00,3.0213872,3.02865015,3.0068613,3.0068613,13940191,57871335.0
2021-01-11 10:30:00,3.0068613,3.0213872,3.0068613,3.01412425,10180490,42265664.0
2021-01-11 10:45:00,3.01412425,3.0213872,3.0068613,3.0068613,10002440,41496320.0
2021-01-11 11:00:00,3.01412425,3.0213872,3.0068613,3.01412425,11034264,45746016.0
2021-01-11 11:15:00,3.01412425,3.0213872,2.9923354,2.99959835,13819170,57055120.0
2021-01-11 11:30:00,2.99959835,2.99959835,2.98507245,2.98507245,14268031,58799008.0
2021-01-11 13:15:00,2.98507245,2.9923354,2.97054655,2.9778095,15021469,61692032.0
2021-01-11 13:30:00,2.98507245,2.98507245,2.9632836,2.97054655,11001500,45049776.0
2021-01-11 13:45:00,2.9778095,2.9778095,2.95602065,2.97054655,18202563,74283920.0
2021-01-11 14:00:00,2.97054655,2.97054655,2.95602065,2.9632836,9918406,40469472.0
2021-01-11 14:15:00,2.97054655,2.97054655,2.95602065,2.9632836,10861449,44250160.0
2021-01-11 14:30:00,2.95602065,2.9632836,2.94149475,2.94149475,12095150,49176992.0
2021-01-11 14:45:00,2.9487577,2.9632836,2.94149475,2.94149475,23084375,93741056.0
2021-01-11 15:00:00,2.94149475,2.95602065,2.94149475,2.9487577,15264385,61922496.0
2021-01-12 09:45:00,2.9487577,2.9632836,2.94149475,2.9632836,14918700,60658222.0
2021-01-12 10:00:00,2.9632836,2.97054655,2.95602065,2.97054655,7734707,31584499.0
2021-01-12 10:15:00,2.9632836,2.97054655,2.95602065,2.95602065,8389093,34217693.0
2021-01-12 10:30:00,2.9632836,2.97054655,2.9487577,2.97054655,7805913,31793502.0
